Week Start,Week End,GRIPCA,RMFG,COG,Total
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,2.0,,2
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,1.0,2
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,2.0,,2
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,2.0,,2
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,2.0,,2
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,1.0,2
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,2.0,,2
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,,1.0,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
2026-01-26T00:00:00,2026-02-01T00:00:00,,1.0,,1
